MarketID_period,offer_time,eq_price,eq_quantity,optimalconsumersurplus,optimalproducersurplus,optimal_surplus,Number_players,Quantity,ConsumerSurplus,ProducerSurplus,surplus,efficiency
54301201,175223.0,112,13,260,416,676,10,11,358,250,608,0.899408284
54301202,173259.0,112,13,260,416,676,10,12,272,280,552,0.816568047
54301203,178536.0,112,13,260,416,676,10,12,-19,571,552,0.816568047
54301204,177273.0,112,13,260,416,676,10,10,74,413,487,0.720414201
54301301,166809.0,112,13,260,416,676,10,14,544,114,658,0.973372781
54301302,166908.0,112,13,260,416,676,10,9,376,150,526,0.778106509
54301303,178926.0,112,13,260,416,676,10,11,353,237,590,0.872781065
54301304,176877.0,112,13,260,416,676,10,8,237,216,453,0.670118343
54301401,175303.0,112,13,260,416,676,10,12,308,268,576,0.852071006
54301402,159405.0,112,13,260,416,676,10,13,-66,681,615,0.909763314
54301403,178476.0,112,13,260,416,676,10,11,149,440,589,0.871301775
54301404,175502.0,112,13,260,416,676,10,11,186,412,598,0.884615385
54301501,176536.0,112,13,260,416,676,10,14,156,516,672,0.99408284
54301502,176099.0,112,13,260,416,676,10,12,281,343,624,0.923076923
54301503,177743.0,112,13,260,416,676,10,11,239,296,535,0.791420118
54301504,167482.0,112,13,260,416,676,10,11,277,271,548,0.810650888
54301601,168452.0,112,13,260,416,676,10,11,14,496,510,0.75443787
54301602,177593.0,112,13,260,416,676,10,9,561,-52,509,0.75295858
54301603,177237.0,112,13,260,416,676,10,7,338,111,449,0.664201183
54301604,125348.0,112,13,260,416,676,10,11,432,129,561,0.829881657
54301701,173058.0,112,13,260,416,676,10,13,-151,758,607,0.897928994
54301702,170009.0,112,13,260,416,676,10,13,124,522,646,0.955621302
54301703,176596.0,112,13,260,416,676,10,10,86,468,554,0.819526627
54301704,164279.0,112,13,260,416,676,10,12,-37,598,561,0.829881657
54301801,176422.0,112,13,260,416,676,10,12,189,415,604,0.893491124
54301802,177177.0,112,13,260,416,676,10,14,347,298,645,0.954142012
54301803,171744.0,112,13,260,416,676,10,10,342,262,604,0.893491124
54301804,177418.0,112,13,260,416,676,10,9,155,338,493,0.729289941
54301901,174204.0,112,13,260,416,676,10,13,-303,946,643,0.951183432
54301902,178403.0,112,13,260,416,676,10,9,321,209,530,0.784023669
54301903,178539.0,112,13,260,416,676,10,8,412,21,433,0.640532544
54301904,174519.0,112,13,260,416,676,10,6,197,141,338,0.5
54302001,169158.0,112,13,260,416,676,10,12,540,78,618,0.914201183
54302002,172943.0,112,13,260,416,676,10,10,519,94,613,0.906804734
54302003,176996.0,112,13,260,416,676,10,12,576,53,629,0.930473373
54302004,178817.0,112,13,260,416,676,10,14,489,175,664,0.982248521
54302101,171915.0,112,13,260,416,676,10,12,109,532,641,0.948224852
54302102,173989.0,112,13,260,416,676,10,9,283,260,543,0.803254438
54302103,178591.0,112,13,260,416,676,10,11,319,285,604,0.893491124
54302104,178458.0,112,13,260,416,676,10,12,399,191,590,0.872781065
54302201,172763.0,112,13,260,416,676,10,12,-497,1110,613,0.906804734
54302202,175511.0,112,13,260,416,676,10,13,-362,1014,652,0.964497041
54302203,175757.0,112,13,260,416,676,10,13,-2,665,663,0.980769231
54302204,169758.0,112,13,260,416,676,10,11,54,559,613,0.906804734
54302301,171636.0,112,13,260,416,676,10,12,104,508,612,0.905325444
54302302,140444.0,112,13,260,416,676,10,15,347,313,660,0.976331361
54302303,160231.0,112,13,260,416,676,10,13,280,326,606,0.896449704
54302304,176029.0,112,13,260,416,676,10,9,306,230,536,0.792899408
54302401,154758.0,112,13,260,416,676,10,13,222,422,644,0.952662722
54302402,166732.0,112,13,260,416,676,10,13,301,370,671,0.99260355
54302403,176650.0,112,13,260,416,676,10,13,157,488,645,0.954142012
54302404,148443.0,112,13,260,416,676,10,11,-222,751,529,0.782544379
54302801,176939.0,110,3,75,105,180,2,1,150,-50,100,0.555555556
54302802,171829.0,97,3,114,111,225,3,1,20,80,100,0.444444444
54400101,154088.0,112,13,260,416,676,10,12,385,244,629,0.930473373
54500101,119195.0,112,13,260,416,676,10,12,254,313,567,0.838757396
54500201,117302.0,112,13,260,416,676,10,12,310,315,625,0.924556213
54500301,117500.0,112,13,260,416,676,10,13,227,416,643,0.951183432
54500401,117426.0,112,13,260,416,676,10,13,514,148,662,0.979289941
54500501,117587.0,112,13,260,416,676,10,13,424,219,643,0.951183432
54500601,115055.0,112,13,260,416,676,10,15,285,375,660,0.976331361
54600101,299173.0,114,30,645,1050,1695,20,25,1595,-131,1464,0.863716814
54800101,119782.0,78,13,312,156,468,10,9,-2,356,354,0.756410256
54800102,110851.0,78,13,312,156,468,10,9,266,122,388,0.829059829
54800201,116690.0,78,13,312,156,468,10,11,26,420,446,0.952991453
54800202,118924.0,78,13,312,156,468,10,9,107,261,368,0.786324786
54800301,109008.0,78,13,312,156,468,10,10,83,267,350,0.747863248
54800302,111648.0,78,13,312,156,468,10,10,138,250,388,0.829059829
54800401,116215.0,78,13,312,156,468,10,9,58,280,338,0.722222222
54800402,118874.0,78,13,312,156,468,10,10,-50,406,356,0.760683761
55000101,118641.0,115,33,1089,1089,2178,14,32,905,1249,2154,0.988980716
55800101,149896.0,118,9,144,216,360,8,7,232,86,318,0.883333333
55800201,144417.0,118,9,144,216,360,8,7,-216,496,280,0.777777778
55800301,149598.0,118,9,144,216,360,8,4,27,141,168,0.466666667
56000101,118855.0,116,17,306,578,884,12,10,60,574,634,0.71719457
56000201,118958.0,116,17,306,578,884,12,13,327,457,784,0.886877828
56000301,119073.0,116,17,306,578,884,12,10,177,363,540,0.610859729
56200101,299220.0,110,11,220,330,550,12,12,255,285,540,0.981818182
56200201,292082.0,110,11,220,330,550,12,12,-302,842,540,0.981818182
56200301,254030.0,110,11,220,330,550,12,12,-80,620,540,0.981818182
56200401,280278.0,110,11,220,330,550,12,12,149,391,540,0.981818182
56500101,174271.0,112,13,260,416,676,10,11,490,123,613,0.906804734
56500201,171935.0,112,13,260,416,676,10,14,93,569,662,0.979289941
56500301,176301.0,112,13,260,416,676,10,14,460,200,660,0.976331361
56500401,177171.0,112,13,260,416,676,10,12,76,544,620,0.917159763
56500501,177624.0,112,13,260,416,676,10,12,480,107,587,0.868343195
56600101,107850.0,90,10,275,275,550,20,7,278,172,450,0.818181818
56600102,90179.0,90,10,275,275,550,21,10,270,255,525,0.954545455
56600103,116947.0,90,10,275,275,550,21,9,272,248,520,0.945454545
56600104,97911.0,90,10,275,275,550,21,10,326,224,550,1.0
56600105,117468.0,90,10,275,275,550,21,8,265,190,455,0.827272727
56700101,179465.0,108,252,5418,7652,13070,60,167,7477,2153,9630,0.736801836
56700201,179780.0,108,252,5418,7652,13070,60,197,7547,3126,10673,0.816602907
56700301,179871.0,108,252,5418,7652,13070,60,172,4595,5260,9855,0.754016832
56700401,179439.0,108,252,5418,7652,13070,60,192,8937,1561,10498,0.803213466
56700501,179649.0,108,252,5418,7652,13070,60,150,8621,788,9409,0.719892884
56700601,179624.0,110,122,2443,3960,6403,30,63,1811,2127,3938,0.615024207
56900101,118787.0,96,10,155,235,390,10,13,-77,405,328,0.841025641
56900102,119506.0,96,10,155,235,390,10,13,5,335,340,0.871794872
56900201,113323.0,96,10,155,235,390,10,7,86,221,307,0.787179487
56900202,119433.0,96,10,155,235,390,10,9,123,258,381,0.976923077
56900301,115088.0,96,10,155,235,390,10,11,92,281,373,0.956410256
56900302,118103.0,96,10,155,235,390,10,9,137,184,321,0.823076923
56900401,119804.0,96,10,155,235,390,10,11,42,314,356,0.912820513
56900402,116046.0,96,10,155,235,390,10,10,199,168,367,0.941025641
57000101,148352.0,110,21,420,630,1050,16,21,330,668,998,0.95047619
57100101,173937.0,112,13,260,416,676,10,12,353,296,649,0.960059172
57100201,171867.0,112,13,260,416,676,10,12,218,404,622,0.920118343
57100301,179330.0,112,13,260,416,676,10,13,367,273,640,0.946745562
57100401,179634.0,112,13,260,416,676,10,11,125,407,532,0.786982249
57200101,178512.0,96,24,300,552,852,10,14,208,430,638,0.748826291
57200102,179775.0,96,24,300,552,852,10,12,507,87,594,0.697183099
57200103,179544.0,96,24,300,552,852,10,13,146,390,536,0.629107981
57200201,179882.0,96,24,300,552,852,10,13,193,433,626,0.734741784
57200202,178871.0,96,24,300,552,852,10,20,40,728,768,0.901408451
57200203,177111.0,96,24,300,552,852,10,19,239,447,686,0.805164319
57200301,179799.0,96,24,300,552,852,10,16,623,30,653,0.766431925
57200302,179680.0,96,24,300,552,852,10,14,202,406,608,0.713615023
57200303,179265.0,96,24,300,552,852,10,17,536,219,755,0.886150235
57200401,179412.0,85,5,125,131,256,3,1,33,37,70,0.2734375
57200402,175716.0,95,10,145,240,385,4,7,105,239,344,0.893506494
57200403,131190.0,95,10,145,240,385,4,5,90,176,266,0.690909091
57500101,88782.0,105,6,150,180,330,15,3,64,130,194,0.587878788
57500102,78609.0,105,6,150,180,330,15,6,137,193,330,1.0
57500201,83759.0,105,6,150,180,330,15,4,-45,307,262,0.793939394
57500202,87126.0,105,6,150,180,330,15,6,232,64,296,0.896969697
57700101,118494.0,112,13,260,416,676,10,11,236,386,622,0.920118343
57700102,115060.0,112,13,260,416,676,10,11,301,350,651,0.963017751
57700201,119278.0,112,13,260,416,676,10,12,182,471,653,0.965976331
57700202,112396.0,112,13,260,416,676,10,14,334,335,669,0.98964497
57700301,119402.0,112,13,260,416,676,10,13,124,510,634,0.937869822
57700302,119516.0,112,13,260,416,676,10,12,247,393,640,0.946745562
57800101,119600.0,85,8,140,140,280,10,7,129,46,175,0.625
57800201,119373.0,85,8,140,140,280,10,9,145,75,220,0.785714286
57800301,117857.0,85,8,140,140,280,10,9,-140,360,220,0.785714286
57800401,118945.0,85,8,140,140,280,10,10,-65,275,210,0.75
57800501,119862.0,85,8,140,140,280,10,11,189,16,205,0.732142857
57800601,119279.0,85,8,140,140,280,10,9,32,213,245,0.875
57800701,118073.0,85,8,140,140,280,10,7,82,158,240,0.857142857
57800801,118630.0,85,8,140,140,280,10,13,-448,563,115,0.410714286
57800901,118315.0,85,8,140,140,280,10,8,33,202,235,0.839285714
58000101,117032.0,112,13,260,416,676,10,13,442,217,659,0.974852071
58000201,116583.0,112,13,260,416,676,10,10,288,299,587,0.868343195
58000301,118592.0,112,13,260,416,676,10,12,384,223,607,0.897928994
58000401,118593.0,112,13,260,416,676,10,12,328,326,654,0.967455621
58101201,176486.0,100,50,1275,1275,2550,20,36,882,1223,2105,0.825490196
58200101,119954.0,107,113,2461,3360,5821,26,80,2915,1862,4777,0.820649373
58200102,119989.0,107,113,2461,3360,5821,26,74,2783,1670,4453,0.764988834
58200103,119374.0,107,113,2461,3360,5821,26,93,3636,1350,4986,0.856553857
58200104,119599.0,107,113,2461,3360,5821,26,88,3190,1658,4848,0.83284659
58300101,178937.0,112,13,260,416,676,10,12,-88,607,519,0.767751479
58300201,175943.0,112,13,260,416,676,10,12,-290,886,596,0.881656805
58300301,165666.0,112,13,260,416,676,10,11,396,240,636,0.940828402
58300401,175344.0,112,13,260,416,676,10,12,609,-11,598,0.884615385
58400101,177021.0,102,49,1227,1278,2505,34,42,1374,926,2300,0.918163673
58500101,119009.0,95,10,135,225,360,10,9,-28,356,328,0.911111111
58500102,118632.0,95,10,135,225,360,10,12,151,161,312,0.866666667
58500201,119049.0,95,10,135,225,360,10,13,58,225,283,0.786111111
58500202,119719.0,95,10,135,225,360,10,13,387,-99,288,0.8
58600101,119934.0,112,13,260,416,676,10,7,1,495,496,0.733727811
58600201,118602.0,112,13,260,416,676,10,9,221,275,496,0.733727811
58700101,118540.0,90,41,820,820,1640,30,35,894,595,1489,0.907926829
58700102,118800.0,90,41,820,820,1640,30,36,948,573,1521,0.927439024
58700103,119390.0,90,41,820,820,1640,30,37,577,966,1543,0.940853659
58700104,119977.0,90,41,820,820,1640,30,43,207,1394,1601,0.976219512
58700201,119801.0,90,41,820,820,1640,30,33,104,1355,1459,0.889634146
58700202,118505.0,90,41,820,820,1640,30,38,498,972,1470,0.896341463
58700203,119054.0,90,41,820,820,1640,30,34,335,1122,1457,0.888414634
58700204,119417.0,90,41,820,820,1640,30,37,655,826,1481,0.90304878
58700301,119683.0,90,41,820,820,1640,30,37,365,1218,1583,0.965243902
58700302,119213.0,90,41,820,820,1640,30,43,567,1050,1617,0.98597561
58700303,119917.0,90,41,820,820,1640,30,38,350,1206,1556,0.948780488
58700304,117800.0,90,41,820,820,1640,30,37,575,1027,1602,0.976829268
58700401,119058.0,90,41,820,820,1640,30,36,1146,404,1550,0.945121951
58700402,119899.0,90,41,820,820,1640,30,37,499,969,1468,0.895121951
58700403,119691.0,90,41,820,820,1640,30,34,937,526,1463,0.892073171
58700404,120075.0,90,41,820,820,1640,30,35,410,1058,1468,0.895121951
58700501,118921.0,90,41,820,820,1640,30,35,384,1025,1409,0.859146341
58700502,119765.0,90,41,820,820,1640,30,40,487,1056,1543,0.940853659
58700503,119616.0,90,41,820,820,1640,30,38,795,718,1513,0.922560976
58700504,119181.0,90,41,820,820,1640,30,37,391,1115,1506,0.918292683
58700601,119705.0,90,41,820,820,1640,30,36,513,953,1466,0.893902439
58700602,117502.0,90,41,820,820,1640,30,36,780,702,1482,0.903658537
58700603,118859.0,90,41,820,820,1640,30,38,551,941,1492,0.909756098
58700604,118568.0,90,41,820,820,1640,30,43,841,770,1611,0.982317073
58700701,118373.0,90,41,820,820,1640,30,29,129,1165,1294,0.78902439
